,time,low,high,open,close,volume
440,1561672800,407.89,418.87,407.89,416.16,3830.34212452
441,1561669200,399.33,412.5,403.72,408.34,3496.50506333
442,1561665600,390.77,404.65,402.45,404.13,6414.17908746
443,1561662000,394.22,408.41,406.89,402.45,4774.37796853
444,1561658400,395.46,410.0,400.09,406.83,6236.78712363
445,1561654800,382.28,408.2,397.03,399.69,16233.75303485
446,1561651200,390.0,428.99,424.66,397.19,17837.72654367
447,1561647600,416.36,429.22,429.22,424.93,3865.1068899
448,1561644000,411.0,429.49,419.48,429.18,5466.0570454
449,1561640400,413.5,426.11,422.09,419.59,4436.32113508
450,1561636800,416.05,440.96,438.34,421.44,5816.45923671
451,1561633200,426.49,439.36,429.89,437.9,3887.30072209
452,1561629600,424.58,435.43,428.52,429.7,4320.03857508
453,1561626000,408.23,444.04,442.87,428.45,14298.19593482
454,1561622400,441.75,460.75,457.44,442.96,5457.07195393
455,1561618800,453.17,463.78,462.02,457.53,2668.05099267
456,1561615200,452.33,473.71,473.71,461.91,5029.86292326
457,1561611600,469.28,476.38,474.28,473.76,2297.32619042
458,1561608000,473.58,479.03,477.78,475.17,1714.20248482
459,1561604400,471.74,479.0,475.59,477.95,2055.65069932
460,1561600800,470.11,477.35,476.66,475.74,3558.25608701
461,1561597200,469.0,486.71,484.27,477.27,6385.94100069
462,1561593600,478.12,491.65,481.8,483.94,5942.73861947
463,1561590000,471.92,484.99,472.06,481.82,4939.04993198
464,1561586400,467.44,474.99,470.12,471.92,4042.22698236
465,1561582800,435.0,476.93,476.93,470.32,15265.85468208
466,1561579200,456.0,515.87,505.4,476.44,20763.92883496
467,1561575600,501.62,508.51,507.95,505.37,4476.65004428
